https://www.scielo.br/scielo.php?pid=S0100-67622008000300019&script=sci_arttext,"LEITE, Eliana Cardoso and RODRIGUES, Ricardo Ribeiro. Fitossociologia e caracterização sucessional de um fragmento de floresta estacional no sudeste do Brasil. Rev. Árvore [online]. 2008, vol.32, n.3 [cited 2020-10-15], pp.583-595."
https://www.redalyc.org/pdf/1190/119049442014.pdf,"Callegaro, M.R. et al. Composição das categorias sucessionais na estrutura horizontal, vertical e diamétrica de uma Floresta Ombrófila Mista Montana. Revista Brasileira de Ciências Agrárias. v. 11, n. 4, 2016. DOI:10.5039/agraria.v11i4a5406."
http://www.seer.ufu.br/index.php/biosciencejournal/article/view/7230/5141,"Prado Júnior, J. A. do, Vale, V. S. do, Oliveira, A. P. de, Gusson, A. E., Dias Neto, O. C., Lopes, S. de F., & Schiavini, I. (2010). Estrutura da comunidade arbórea em um fragmento de floresta estacional semidecidual localizada na reserva legal da fazenda Irara, Uberlândia, MG . Bioscience Journal, 26(4)."
"http://www.lerf.eco.br/img/publicacoes/1995_12%20Levantamento%20Flor%C3%ADstico%20e%20Car%C3%A1ter%20Sucessional%20das%20Esp%C3%A9cies%20Arbustivo-Arb%C3%B3reas%20de%20uma%20Floresta%20Semidec%C3%ADdua%20no%20Munic%C3%ADpio%20de%20Guarulhos,%20SP%20.pdf","GANDOLFI, S. et al. LEVANTAMENTO FLORÍSTICO E CARÁTER SUCESSIONAL DAS ESPÉCIES ARBUSTIVO-ARBÓREAS DE UMA FLORESTA MESÓFILA SEMIDECÍDUA NO MUNlCWIO DE GUARULHOS, SP.. Revista Brasileira de Biologia, v.55 , n.4, 1995."
https://revistas.ufpr.br/floresta/article/view/21880,"Paula, A. de; Soares, J. J. Estrutura horizontal de um trecho de Floresta Ombrófila Densa das Terras Baixas na Reserva Biológica de Sooretama, Linhares, ES.FLORESTA, Curitiba, PR, v. 41, n. 2, p. 321-334, abr./jun. 2011."
https://ainfo.cnptia.embrapa.br/digital/bitstream/item/201165/1/1711-19552-1-PB.pdf,"Parizotto, A. et al. Florística e diversidade da regeneração natural em clareiras em Floresta Ombrófila Mista. Trabalho apresentado no V Seminário de Atualização Florestal, 24 e 28 de setembro de 2018, Irati, PR. http://dx.doi.org/10.4336/2019.pfb.39e201801711"
https://www.scielo.br/scielo.php?pid=S1676-06032006000200004&script=sci_arttext,"CATHARINO, Eduardo Luís Martins et al. Aspectos da composição e diversidade do componente arbóreo das florestas da Reserva Florestal do Morro Grande, Cotia, SP. Biota Neotrop. [online]. 2006, vol.6, n.2"
https://www.redalyc.org/pdf/1190/119016964016.pdf,"Silva, Roseane K. S. da; Feliciano, Ana L. P.; Marangon, Luiz C.; Lima, Rosival B. de A. Florística e sucessão ecológica da vegetação arbórea em área de nascente de um fragmento de Mata Atlântica, Pernambuco"
https://smastr16.blob.core.windows.net/iflorestal/ifref/RIF5-1/RIF5-1_99-112.pdf,"TABARELLI, M.; VILLANI, J. P.; MANTOVANI, W. Aspectos da sucessão secundária em trecho da floresta atlântica no Parque Estadual da Serra do Mar, SP. Revista do Instituto Florestal, v.5, n.1, p.101-114, 1993."
https://www.scielo.br/scielo.php?pid=S0100-67622009000200016&script=sci_arttext&tlng=pt,"AQUINO, Clarissa de and BARBOSA, Luiz Mauro. Classes sucessionais e síndromes de dispersão de espécie arbóreas e arbustivas existentes em vegetação ciliar remanescente (Conchal, SP), como subsídio para avaliar o potencial do fragmento como fonte de propágulos para enriquecimento de áreas revegetadas no Rio Mogi-Guaçu, SP. Rev. Árvore [online]. 2009, vol.33, n.2"
